_CustomObjectKey,ID,HC_CustomerToBeDeleted_Flg__c
119966,a0i6g000006YpOGAA0,false
119967,a0i6g000006YpP7AAK,false
119968,a0i6g000006Yq61AAC,false
119969,a0i6g000006Yq8zAAC,false
119970,a0i6g000006YqADAA0,false
119971,a0i6g000006YqATAA0,false
119972,a0i6g000006YqBcAAK,false
119973,a0i6g000006YqBqAAK,false
119974,a0i6g000006Yr2NAAS,false
119975,a0i6g000006Ys3KAAS,false
119976,a0i6g000006Ys4SAAS,false
119977,a0i6g000006Yt1sAAC,false
119978,a0i6g000006Yt2qAAC,false
119979,a0i6g000006Yt3JAAS,false
119980,a0i6g000006Yta5AAC,false
119981,a0i6g000006YtcRAAS,false
119982,a0i6g000006YtdFAAS,false
119983,a0i6g000006Yte8AAC,false
119984,a0i6g000006YvfyAAC,false
119985,a0i6g000006YvhkAAC,false
119986,a0i6g000006Ywp2AAC,false
119987,a0i6g000006YwqeAAC,false
119988,a0i6g000006YwrDAAS,false
119989,a0i6g000006YxFCAA0,false
119990,a0i6g000006YxFJAA0,false
119991,a0i6g000006YxFKAA0,false
119992,a0i6g000006YxfMAAS,false
119993,a0i6g000006YxhpAAC,false
119994,a0i6g000006YyP8AAK,false
119995,a0i6g000006YyPfAAK,false
119996,a0i6g000006Yzk3AAC,false
119997,a0i6g000006Z0QVAA0,false
119998,a0i6g000006Z15yAAC,false
119999,a0i6g000006Z2c5AAC,false
120000,a0i6g000006Z2cGAAS,false
120001,a0i6g000006Z2dPAAS,false
120002,a0i6g000006Z2tpAAC,false
120003,a0i6g000006Z2vqAAC,false
120004,a0i6g000006Z2wqAAC,false
120005,a0i6g000006Z4EDAA0,false
120006,a0i6g000006Z4WMAA0,false
120007,a0i6g000006Z4WtAAK,false
120008,a0i6g000006Z4XyAAK,false
120009,a0i6g000006Z4YIAA0,false
120010,a0i6g000006Z4YOAA0,false
120011,a0i6g000006Z4YiAAK,false
120012,a0i6g000006Z5ocAAC,false
120013,a0i6g000006Z748AAC,false
120014,a0i6g000006Z8K0AAK,false
120015,a0i6g000006ZP2CAAW,false
120016,a0i6g000006cjaaAAA,false
120017,a0i6g000006efPeAAI,false
120018,a0i6g000006eg65AAA,false
120019,a0i6g000006egWUAAY,false
120020,a0i6g000006egaAAAQ,false
120021,a0i6g000006eh3tAAA,false
120022,a0i6g000006eh9BAAQ,false
120023,a0i6g000006ehCEAAY,false
120024,a0i6g000006eiIaAAI,false
120025,a0i6g000006eiUjAAI,false
120026,a0i6g000006eisIAAQ,false
120027,a0i6g000006ejUTAAY,false
120028,a0i6g000006ejWLAAY,false
120029,a0i6g000006ejlmAAA,false
120030,a0i6g000006ejrcAAA,false
120031,a0i6g000006ekX3AAI,false
120032,a0i6g000006ekdUAAQ,false
120033,a0i6g000006el50AAA,false
120034,a0i6g000006elKtAAI,false
120035,a0i6g000006elvpAAA,false
120036,a0i6g000006em0nAAA,false
120037,a0i6g000006em2bAAA,false
120038,a0i6g000006emTrAAI,false
120039,a0i6g000006emsMAAQ,false
120040,a0i6g000006eo1UAAQ,false
120041,a0i6g000006eo3jAAA,false
120042,a0i6g000006eo6TAAQ,false
120043,a0i6g000006eoaDAAQ,false
120044,a0i6g000006epCQAAY,false
120045,a0i6g000006epHWAAY,false
120046,a0i6g000006epkqAAA,false
120047,a0i6g000006eq0PAAQ,false
120048,a0i6g000006eq1QAAQ,false
120049,a0i6g000006eq2eAAA,false
120050,a0i6g000006eqlOAAQ,false
120051,a0i6g000006erc2AAA,false
120052,a0i6g000006ereTAAQ,false
120053,a0i6g000006errKAAQ,false
120054,a0i6g000006esI6AAI,false
120055,a0i6g000006esREAAY,false
120056,a0i6g000006esZoAAI,false
120057,a0i6g000006etvtAAA,false
120058,a0i6g000006eu6bAAA,false
120059,a0i6g000006euNfAAI,false
120060,a0i6g000006eugmAAA,false
120061,a0i6g000006eushAAA,false
120062,a0i6g000006evCxAAI,false
120063,a0i6g000006evYcAAI,false
120064,a0i6g000006ewKbAAI,false
120065,a0i6g000006exOHAAY,false
120066,a0i6g000006exnFAAQ,false
120067,a0i6g000006exteAAA,false
120068,a0i6g000006eyF8AAI,false
120069,a0i6g000006eyeUAAQ,false
120070,a0i6g000006ez57AAA,false
120071,a0i6g000006f07mAAA,false
120072,a0i6g000006f0RaAAI,false
120073,a0i6g000006f1G1AAI,false
120074,a0i6g000006f2CQAAY,false
120075,a0i6g000006f2S0AAI,false
120076,a0i6g000006f2hXAAQ,false
120077,a0i6g000006f3Q5AAI,false
120078,a0i6g000006f4cUAAQ,false
120079,a0i6g000006f5bxAAA,false
120080,a0i6g000006f5dhAAA,false
120081,a0i6g000006f5eDAAQ,false
120082,a0i6g000006f5hFAAQ,false
120083,a0i6g000006f64vAAA,false
120084,a0i6g000006f68gAAA,false
120085,a0i6g000006f6UEAAY,false
120086,a0i6g000006f6bPAAQ,false
120087,a0i6g000006f6cpAAA,false
120088,a0i6g000006f6lLAAQ,false
120089,a0i6g000006f7ihAAA,false
120090,a0i6g000006f87nAAA,false
120091,a0i6g000006f8uyAAA,false
120092,a0i6g000006f92rAAA,false
120093,a0i6g000006f97yAAA,false
120094,a0i6g000006f9gPAAQ,false
120095,a0i6g000006f9r9AAA,false
120096,a0i6g000006fAAAAA2,false
120097,a0i6g000006fAGiAAM,false
120098,a0i6g000006fAifAAE,false
120099,a0i6g000006fB4pAAE,false
120100,a0i6g000006fBIUAA2,false
120101,a0i6g000006fBj9AAE,false
120102,a0i6g000006fF8ZAAU,false
120103,a0i6g000006fFGuAAM,false
120104,a0i6g000006fFPIAA2,false
120105,a0i6g000006fFmZAAU,false
120106,a0i6g000006fFzzAAE,false
120107,a0i6g000006fGu6AAE,false
120108,a0i6g000006fGufAAE,false
120109,a0i6g000006fGz4AAE,false
120110,a0i6g000006fHfxAAE,false
120111,a0i6g000006fHuRAAU,false
120112,a0i6g000006fIHHAA2,false
120113,a0i6g000006fIbMAAU,false
120114,a0i6g000006fIzCAAU,false
120115,a0i6g000006fJAqAAM,false
120116,a0i6g000006fJIGAA2,false
120117,a0i6g000006fJUuAAM,false
120118,a0i6g000006fJwOAAU,false
120119,a0i6g000006fK0zAAE,false
120120,a0i6g000006fK3OAAU,false
120121,a0i6g000006fKTRAA2,false
120122,a0i6g000006fKUeAAM,false
120123,a0i6g000006fKkqAAE,false
120124,a0i6g000006fL9VAAU,false
120125,a0i6g000006fLKkAAM,false
120126,a0i6g000006fLSwAAM,false
120127,a0i6g000006fLrfAAE,false
120128,a0i6g000006fMJhAAM,false
120129,a0i6g000006fMlPAAU,false
120130,a0i6g000006fORmAAM,false
120131,a0i6g000006fOX4AAM,false
120132,a0i6g000006f730AAA,false
120133,a0i6g000006f7AyAAI,false
120134,a0i6g000006f7n3AAA,false
120135,a0i6g000006f7rnAAA,false
120136,a0i6g000006f8pBAAQ,false
120137,a0i6g000006f90ZAAQ,false
120138,a0i6g000006f96AAAQ,false
120139,a0i6g000006f9WpAAI,false
120140,a0i6g000006fAERAA2,false
120141,a0i6g000006fAbQAAU,false
120142,a0i6g000006fAmzAAE,false
120143,a0i6g000006fB7ZAAU,false
120144,a0i6g000006fBbpAAE,false
120145,a0i6g000006fBeGAAU,false
120146,a0i6g000006fC8MAAU,false
120147,a0i6g000006fCKaAAM,false
120148,a0i6g000006fCQdAAM,false
120149,a0i6g000006fCUqAAM,false
120150,a0i6g000006fCfWAAU,false
120151,a0i6g000006fD6wAAE,false
120152,a0i6g000006fDU7AAM,false
120153,a0i6g000006fEOPAA2,false
120154,a0i6g000006fEXQAA2,false
120155,a0i6g000006fEtIAAU,false
120156,a0i6g000006fExlAAE,false
120157,a0i6g000006fFIqAAM,false
120158,a0i6g000006fH2IAAU,false
120159,a0i6g000006fH43AAE,false
120160,a0i6g000006fH8IAAU,false
120161,a0i6g000006fHHgAAM,false
120162,a0i6g000006fHKEAA2,false
120163,a0i6g000006fHMTAA2,false
120164,a0i6g000006fHrHAAU,false
120165,a0i6g000006fI6wAAE,false
120166,a0i6g000006fIFMAA2,false
120167,a0i6g000006fIH2AAM,false
120168,a0i6g000006fIkRAAU,false
120169,a0i6g000006fJyCAAU,false
120170,a0i6g000006fKuOAAU,false
120171,a0i6g000006fLSmAAM,false
120172,a0i6g000006fLTqAAM,false
120173,a0i6g000006fM2hAAE,false
120174,a0i6g000006fMV9AAM,false
120175,a0i6g000006fMVIAA2,false
120176,a0i6g000006fMwXAAU,false
120177,a0i6g000006fN7UAAU,false
120178,a0i6g000006fN9OAAU,false
120179,a0i6g000006fNR6AAM,false
120180,a0i6g000006fNg7AAE,false
120181,a0i6g000006fOF2AAM,false
120182,a0i6g000006fOTFAA2,false
120183,a0i6g000006fPrmAAE,false
120184,a0i6g000006fQIJAA2,false
120185,a0i6g000006fSHLAA2,false
120186,a0i6g000006fSOTAA2,false
120187,a0i6g000006fSplAAE,false
120188,a0i6g000006fTQ7AAM,false
120189,a0i6g000006fTs9AAE,false
120190,a0i6g000006fULVAA2,false
120191,a0i6g000006fUNTAA2,false
120192,a0i6g000006fV6EAAU,false
120193,a0i6g000006fVHNAA2,false
120194,a0i6g000006fW7qAAE,false
120195,a0i6g000006fWzUAAU,false
120196,a0i6g000006fY2rAAE,false
120197,a0i6g000006fY52AAE,false
120198,a0i6g000006fYNcAAM,false
120199,a0i6g000006fYkmAAE,false
120200,a0i6g000006fZ8fAAE,false
120201,a0i6g000006fZX6AAM,false
120202,a0i6g000006fZiLAAU,false
120203,a0i6g000006fZsqAAE,false
120204,a0i6g000006faxLAAQ,false
120205,a0i6g000006fb1UAAQ,false
120206,a0i6g000006fb4OAAQ,false
120207,a0i6g000006fb92AAA,false
120208,a0i6g000006fbsEAAQ,false
120209,a0i6g000006fcEgAAI,false
120210,a0i6g000006fcgMAAQ,false
120211,a0i6g000006fclQAAQ,false
120212,a0i6g000006fdhEAAQ,false
120213,a0i6g000006ffstAAA,false
120214,a0i6g000006fg80AAA,false
120215,a0i6g000006fghyAAA,false
120216,a0i6g000006fgqMAAQ,false
120217,a0i6g000006fhngAAA,false
120218,a0i6g000006fi8iAAA,false
120219,a0i6g000006ficMAAQ,false
120220,a0i6g000006fjOAAAY,false
120221,a0i6g000006fjbaAAA,false
120222,a0i6g000006fkJRAAY,false
120223,a0i6g000006fkW8AAI,false
120224,a0i6g000006fkcbAAA,false
120225,a0i6g000006fkphAAA,false
120226,a0i6g000006fl4aAAA,false
120227,a0i6g000006flcQAAQ,false
120228,a0i6g000006flkoAAA,false
120229,a0i6g000006flzqAAA,false
120230,a0i6g000006fmLWAAY,false
120231,a0i6g000006fnH0AAI,false
120232,a0i6g000006fnkHAAQ,false
120233,a0i6g000006fnnWAAQ,false
120234,a0i6g000006fnoqAAA,false
120235,a0i6g000006fpfCAAQ,false
120236,a0i6g000006fpfuAAA,false
120237,a0i6g000006fqYiAAI,false
120238,a0i6g000006fr6bAAA,false
120239,a0i6g000006frHRAAY,false
120240,a0i6g000006frW0AAI,false
120241,a0i6g000006frb8AAA,false
120242,a0i6g000006frpcAAA,false
120243,a0i6g000006fsPDAAY,false
120244,a0i6g000006ftUvAAI,false
120245,a0i6g000006ftW6AAI,false
120246,a0i6g000006fuAaAAI,false
120247,a0i6g000006fuQgAAI,false
120248,a0i6g000006fv10AAA,false
120249,a0i6g000006fvGoAAI,false
120250,a0i6g000006fwMvAAI,false
120251,a0i6g000006fwipAAA,false
120252,a0i6g000006fwizAAA,false
120253,a0i6g000006fwuDAAQ,false
120254,a0i6g000006fxGpAAI,false
120255,a0i6g000006fyD9AAI,false
120256,a0i6g000006fyYqAAI,false
120257,a0i6g000006fzYEAAY,false
120258,a0i6g000006fztMAAQ,false
120259,a0i6g000006g0SMAAY,false
120260,a0i6g000006g0TdAAI,false
120261,a0i6g000006g0xXAAQ,false
120262,a0i6g000006g108AAA,false
120263,a0i6g000006g1ASAAY,false
120264,a0i6g000006g1UVAAY,false
120265,a0i6g000006g1mBAAQ,false
120266,a0i6g000006g257AAA,false
120267,a0i6g000006g2esAAA,false
120268,a0i6g000006g4ilAAA,false
120269,a0i6g000006g7vlAAA,false
120270,a0i6g000006g83dAAA,false
120271,a0i6g000006g8WXAAY,false
120272,a0i6g000006g8fwAAA,false
120273,a0i6g000006g9CxAAI,false
120274,a0i6g000006g9pVAAQ,false
120275,a0i6g000006gA0jAAE,false
120276,a0i6g000006gB3BAAU,false
120277,a0i6g000006gBcAAAU,false
120278,a0i6g000006gBddAAE,false
120279,a0i6g000006gCBoAAM,false
120280,a0i6g000006gCVjAAM,false
120281,a0i6g000006gCekAAE,false
120282,a0i6g000006gD2XAAU,false
120283,a0i6g000006gE18AAE,false
120284,a0i6g000006gEzVAAU,false
120285,a0i6g000006gEzWAAU,false
120286,a0i6g000006gGbxAAE,false
120287,a0i6g000006gGkEAAU,false
120288,a0i6g000006gJ0YAAU,false
120289,a0i6g000006gJ6GAAU,false
120290,a0i6g000006gJ70AAE,false
120291,a0i6g000006gJKrAAM,false
120292,a0i6g000006gKfpAAE,false
120293,a0i6g000006gKhuAAE,false
120294,a0i6g000006gLGCAA2,false
120295,a0i6g000006gMJYAA2,false
120296,a0i6g000006gMh4AAE,false
120297,a0i6g000006gN69AAE,false
120298,a0i6g000006gO51AAE,false
120299,a0i6g000006gOBtAAM,false
120300,a0i6g000006gPKMAA2,false
120301,a0i6g000006gPORAA2,false
120302,a0i6g000006fJLxAAM,false
120303,a0i6g000006fJuMAAU,false
120304,a0i6g000006fKTZAA2,false
120305,a0i6g000006fKYpAAM,false
120306,a0i6g000006fKwKAAU,false
120307,a0i6g000006fLAxAAM,false
120308,a0i6g000006fMj1AAE,false
120309,a0i6g000006fMusAAE,false
120310,a0i6g000006fNj8AAE,false
120311,a0i6g000006fOSYAA2,false
120312,a0i6g000006fPNbAAM,false
120313,a0i6g000006fPvdAAE,false
120314,a0i6g000006fPzxAAE,false
120315,a0i6g000006fQA8AAM,false
120316,a0i6g000006fQB3AAM,false
120317,a0i6g000006fQmkAAE,false
120318,a0i6g000006fRPIAA2,false
120319,a0i6g000006fRhgAAE,false
120320,a0i6g000006fTKIAA2,false
120321,a0i6g000006fTjtAAE,false
120322,a0i6g000006fUJ1AAM,false
120323,a0i6g000006fULOAA2,false
120324,a0i6g000006fUetAAE,false
120325,a0i6g000006fV6qAAE,false
120326,a0i6g000006fVAlAAM,false
120327,a0i6g000006fVT6AAM,false
120328,a0i6g000006fVbrAAE,false
120329,a0i6g000006fVdiAAE,false
120330,a0i6g000006fW5CAAU,false
120331,a0i6g000006fW6MAAU,false
120332,a0i6g000006fWKkAAM,false
120333,a0i6g000006fWboAAE,false
120334,a0i6g000006fX0QAAU,false
120335,a0i6g000006fX7cAAE,false
120336,a0i6g000006fXSrAAM,false
120337,a0i6g000006fXkXAAU,false
120338,a0i6g000006fY8uAAE,false
120339,a0i6g000006fYdOAAU,false
120340,a0i6g000006fZZAAA2,false
120341,a0i6g000006fZt5AAE,false
120342,a0i6g000006fa13AAA,false
120343,a0i6g000006fbGAAAY,false
120344,a0i6g000006fbXjAAI,false
120345,a0i6g000006fc4OAAQ,false
120346,a0i6g000006fdBnAAI,false
120347,a0i6g000006fdK8AAI,false
120348,a0i6g000006fdVKAAY,false
120349,a0i6g000006fdraAAA,false
120350,a0i6g000006feMwAAI,false
120351,a0i6g000006feYRAAY,false
120352,a0i6g000006fepRAAQ,false
120353,a0i6g000006ffGOAAY,false
120354,a0i6g000006ffUQAAY,false
120355,a0i6g000006ffYsAAI,false
120356,a0i6g000006ffjJAAQ,false
120357,a0i6g000006fhMeAAI,false
120358,a0i6g000006fhW1AAI,false
120359,a0i6g000006fhiUAAQ,false
120360,a0i6g000006fhxcAAA,false
120361,a0i6g000006filsAAA,false
120362,a0i6g000006fimDAAQ,false
120363,a0i6g000006fjUpAAI,false
120364,a0i6g000006fjrXAAQ,false
120365,a0i6g000006flBLAAY,false
120366,a0i6g000006fmDfAAI,false
120367,a0i6g000006fn4BAAQ,false
120368,a0i6g000006fo8uAAA,false
120369,a0i6g000006foE2AAI,false
120370,a0i6g000006foXaAAI,false
120371,a0i6g000006foaZAAQ,false
120372,a0i6g000006foyaAAA,false
120373,a0i6g000006fpOuAAI,false
120374,a0i6g000006fpPUAAY,false
120375,a0i6g000006fpcIAAQ,false
120376,a0i6g000006fphTAAQ,false
120377,a0i6g000006fqTJAAY,false
120378,a0i6g000006fqzAAAQ,false
120379,a0i6g000006fr3rAAA,false
120380,a0i6g000006frAkAAI,false
120381,a0i6g000006frJCAAY,false
120382,a0i6g000006fs2oAAA,false
120383,a0i6g000006ftOSAAY,false
120384,a0i6g000006ftr6AAA,false
120385,a0i6g000006fud8AAA,false
120386,a0i6g000006fuykAAA,false
120387,a0i6g000006fv4nAAA,false
120388,a0i6g000006fvHbAAI,false
120389,a0i6g000006fvSfAAI,false
120390,a0i6g000006fwE9AAI,false
120391,a0i6g000006fwG3AAI,false
120392,a0i6g000006fwbZAAQ,false
120393,a0i6g000006fxPFAAY,false
120394,a0i6g000006fxR7AAI,false
120395,a0i6g000006fxj1AAA,false
120396,a0i6g000006fyP1AAI,false
120397,a0i6g000006fycbAAA,false
120398,a0i6g000006fz2FAAQ,false
120399,a0i6g000006fz7pAAA,false
120400,a0i6g000006fzS1AAI,false
120401,a0i6g000006fzeuAAA,false
120402,a0i6g000006fzi9AAA,false
120403,a0i6g000006g0NGAAY,false
120404,a0i6g000006g0rFAAQ,false
120405,a0i6g000006g14zAAA,false
120406,a0i6g000006g2OJAAY,false
120407,a0i6g000006g2rpAAA,false
120408,a0i6g000006g4DaAAI,false
120409,a0i6g000006g4R3AAI,false
120410,a0i6g000006g5BtAAI,false
120411,a0i6g000006g5oAAAQ,false
120412,a0i6g000006g7mWAAQ,false
120413,a0i6g000006g908AAA,false
120414,a0i6g000006g9OTAAY,false
120415,a0i6g000006g9pQAAQ,false
120416,a0i6g000006gASgAAM,false
120417,a0i6g000006gAStAAM,false
120418,a0i6g000006gB14AAE,false
120419,a0i6g000006gBIEAA2,false
120420,a0i6g000006gBYcAAM,false
120421,a0i6g000006gCeTAAU,false
120422,a0i6g000006gD1RAAU,false
120423,a0i6g000006gDhBAAU,false
120424,a0i6g000006gDq2AAE,false
120425,a0i6g000006gEW7AAM,false
120426,a0i6g000006gEcNAAU,false
120427,a0i6g000006gEeNAAU,false
120428,a0i6g000006gFQFAA2,false
120429,a0i6g000006gFsKAAU,false
120430,a0i6g000006gFv6AAE,false
120431,a0i6g000006gG7uAAE,false
120432,a0i6g000006gGf0AAE,false
120433,a0i6g000006gGf6AAE,false
120434,a0i6g000006gIjTAAU,false
120435,a0i6g000006gIrEAAU,false
120436,a0i6g000006gJf2AAE,false
120437,a0i6g000006gJhSAAU,false
120438,a0i6g000006gKhqAAE,false
120439,a0i6g000006gLRNAA2,false
120440,a0i6g000006gMSyAAM,false
120441,a0i6g000006gMjQAAU,false
120442,a0i6g000006gMzOAAU,false
120443,a0i6g000006gNSFAA2,false
120444,a0i6g000006gOyaAAE,false
120445,a0i6g000006gPt5AAE,false
120446,a0i6g000006gQ8TAAU,false
120447,a0i6g000006gRDPAA2,false
120448,a0i6g000006gTBmAAM,false
120449,a0i6g000006gTD5AAM,false
120450,a0i6g000006gUrjAAE,false
120451,a0i6g000006gYH2AAM,false
120452,a0i6g000006ga0sAAA,false
120453,a0i6g000006gaT3AAI,false
120454,a0i6g000006gcQrAAI,false
120455,a0i6g000006gcSGAAY,false
120456,a0i6g000006gcapAAA,false
120457,a0i6g000006gcavAAA,false
120458,a0i6g000006gev6AAA,false
120459,a0i6g000006gevQAAQ,false
120460,a0i6g000006ghNZAAY,false
120461,a0i6g000006ghNkAAI,false
120462,a0i6g000006giTAAAY,false
120463,a0i6g000006gj6rAAA,false
120464,a0i6g000006gjNXAAY,false
120465,a0i6g000006glplAAA,false
120466,a0i6g000006grUCAAY,false
120467,a0i6g000006gvP9AAI,false
120468,a0i6g000006gwamAAA,false
120469,a0i6g000006gy4OAAQ,false
120470,a0i6g000006hFgmAAE,false
120471,a0i6g000006hIFRAA2,false
120472,a0i6g000006fOftAAE,false
120473,a0i6g000006fPFHAA2,false
120474,a0i6g000006fPMeAAM,false
120475,a0i6g000006fPoiAAE,false
120476,a0i6g000006fQHfAAM,false
120477,a0i6g000006fQSfAAM,false
120478,a0i6g000006fRMDAA2,false
120479,a0i6g000006fRmkAAE,false
120480,a0i6g000006fS42AAE,false
120481,a0i6g000006fSAzAAM,false
120482,a0i6g000006fSj7AAE,false
120483,a0i6g000006fSnpAAE,false
120484,a0i6g000006fSrbAAE,false
120485,a0i6g000006fSuOAAU,false
120486,a0i6g000006fTaKAAU,false
120487,a0i6g000006fTsqAAE,false
120488,a0i6g000006fU0jAAE,false
120489,a0i6g000006fU9gAAE,false
120490,a0i6g000006fUB8AAM,false
120491,a0i6g000006fUQtAAM,false
120492,a0i6g000006fUeWAAU,false
120493,a0i6g000006fVCPAA2,false
120494,a0i6g000006fVJaAAM,false
120495,a0i6g000006fVliAAE,false
120496,a0i6g000006fWj9AAE,false
120497,a0i6g000006fXX7AAM,false
120498,a0i6g000006fXX8AAM,false
120499,a0i6g000006fZMPAA2,false
120500,a0i6g000006fZYAAA2,false
120501,a0i6g000006fZnEAAU,false
120502,a0i6g000006faDYAAY,false
120503,a0i6g000006fakRAAQ,false
120504,a0i6g000006faroAAA,false
120505,a0i6g000006fbAEAAY,false
120506,a0i6g000006fbDTAAY,false
120507,a0i6g000006fbMHAAY,false
120508,a0i6g000006fbwwAAA,false
120509,a0i6g000006fcPpAAI,false
120510,a0i6g000006fcVxAAI,false
120511,a0i6g000006fd3yAAA,false
120512,a0i6g000006fd89AAA,false
120513,a0i6g000006fd8EAAQ,false
120514,a0i6g000006fdM7AAI,false
120515,a0i6g000006fe5mAAA,false
120516,a0i6g000006feHcAAI,false
120517,a0i6g000006feJYAAY,false
120518,a0i6g000006feOoAAI,false
120519,a0i6g000006fettAAA,false
120520,a0i6g000006ffJcAAI,false
120521,a0i6g000006ffWDAAY,false
120522,a0i6g000006ffWXAAY,false
120523,a0i6g000006ffXqAAI,false
120524,a0i6g000006fft5AAA,false
120525,a0i6g000006fg3ZAAQ,false
120526,a0i6g000006fg7yAAA,false
120527,a0i6g000006fgXtAAI,false
120528,a0i6g000006fgZgAAI,false
120529,a0i6g000006fgZrAAI,false
120530,a0i6g000006fhGcAAI,false
120531,a0i6g000006fhhGAAQ,false
120532,a0i6g000006fhn7AAA,false
120533,a0i6g000006fiAZAAY,false
120534,a0i6g000006fiMRAAY,false
120535,a0i6g000006fk7eAAA,false
120536,a0i6g000006fkfiAAA,false
120537,a0i6g000006flCjAAI,false
120538,a0i6g000006flQBAAY,false
120539,a0i6g000006flRpAAI,false
120540,a0i6g000006flcBAAQ,false
120541,a0i6g000006flooAAA,false
120542,a0i6g000006flsiAAA,false
120543,a0i6g000006flw4AAA,false
120544,a0i6g000006fm7aAAA,false
120545,a0i6g000006fmOwAAI,false
120546,a0i6g000006fmi3AAA,false
120547,a0i6g000006foXbAAI,false
120548,a0i6g000006fokhAAA,false
120549,a0i6g000006fpJQAAY,false
120550,a0i6g000006fpJvAAI,false
120551,a0i6g000006fpOpAAI,false
120552,a0i6g000006fpguAAA,false
120553,a0i6g000006fqccAAA,false
120554,a0i6g000006frB3AAI,false
120555,a0i6g000006fteQAAQ,false
120556,a0i6g000006ftxhAAA,false
120557,a0i6g000006fu5LAAQ,false
120558,a0i6g000006fuNTAAY,false
120559,a0i6g000006fucjAAA,false
120560,a0i6g000006fvgjAAA,false
120561,a0i6g000006fwicAAA,false
120562,a0i6g000006fwp4AAA,false
120563,a0i6g000006fxCiAAI,false
120564,a0i6g000006fxD4AAI,false
120565,a0i6g000006fxgUAAQ,false
120566,a0i6g000006fyNEAAY,false
120567,a0i6g000006fyYQAAY,false
120568,a0i6g000006fyjWAAQ,false
120569,a0i6g000006fzFZAAY,false
120570,a0i6g000006g03GAAQ,false
120571,a0i6g000006g0qGAAQ,false
120572,a0i6g000006g0v9AAA,false
120573,a0i6g000006g1BnAAI,false
120574,a0i6g000006g29sAAA,false
120575,a0i6g000006g2B5AAI,false
120576,a0i6g000006g2DvAAI,false
120577,a0i6g000006g2HFAAY,false
120578,a0i6g000006g2NRAAY,false
120579,a0i6g000006g2QXAAY,false
120580,a0i6g000006g3BvAAI,false
120581,a0i6g000006g3V9AAI,false
120582,a0i6g000006g59uAAA,false
120583,a0i6g000006g5DXAAY,false
120584,a0i6g000006g5HKAAY,false
120585,a0i6g000006g5OKAAY,false
120586,a0i6g000006g5lWAAQ,false
120587,a0i6g000006g5saAAA,false
120588,a0i6g000006g6Q6AAI,false
120589,a0i6g000006g6nSAAQ,false
120590,a0i6g000006g6zWAAQ,false
120591,a0i6g000006g7w9AAA,false